id,Alcohol,Acido_malico,Cenizas,Alcalinidad_cenizas,Magnesio,Fenoles_totales,Flavonoides,Fenoles_no_flavonoides,Proantocianidinas,Intensidad_color,Tono_color,OD280_OD315_vinos_diluidos,Prolina
31,13.58,-0.6556978964207167,-0.024619047364913344,-0.062447980567001536,0.5022856212459641,0.8567979222134671,1.1125426917436707,-1.1838484554624669,0.6126783223966693,0.6361129691181123,0.6594309034929952,0.41853934673573245,2.2431332103664117
33,13.76,-0.7665408435180396,1.2123513102366015,0.0605976700316815,2.5949406553044527,0.9964475835546331,0.6820411070739956,1.0735256603297636,-0.3993632865301409,0.013513073536188728,1.3726915330716742,0.5836379125761255,1.396805063479366
34,13.51,-0.5363285687774458,1.030443904706966,-0.09320939321667283,0.8242325495626547,0.06544984128019557,0.48114036756147993,-0.6195049265144094,-0.0788834437033177,-0.4845668429293502,0.7040096928416626,0.4047811329157,0.9736409900358433
35,13.48,-0.5278021882314979,0.157288358164722,0.36821179652839015,0.019365228770928323,0.6085318576069508,0.9116419522311555,-0.8613664389207195,0.460872081057648,-0.11100690558019628,0.43653695674965753,1.230273962117665,0.4446858982314397
36,13.28,-0.6727506575126126,1.7216920457195766,-1.1698588359551532,0.8242325495626547,0.45336556722787785,0.6246408957847054,-0.21640240583722506,-0.38249592638136076,-0.3185402041075041,0.6594309034929952,0.28095720853540485,0.32378187724757607
37,13.05,-0.6642242769666648,0.6666290936476971,-0.40082351971338154,-0.14160823538741693,0.2206161316592686,0.38547334874599687,-0.6195049265144094,-0.2475570451911196,-0.4638135130766195,0.7931672715389977,-0.09051456460547934,1.0038669952818091
38,13.07,-0.7921199851558833,-0.9705375561190113,-1.1698588359551532,-0.14160823538741693,0.14303298646973175,0.586374088258512,-0.7001254306498458,-0.36562856623258055,-0.692100141456658,1.0606400076310016,0.15713328415511033,0.7469459506910989
41,13.41,1.2030530625959284,-0.8977745939071574,-0.15473221851601435,-0.785502092020798,0.2206161316592686,0.6246408957847054,-0.7807459347852826,-0.18008760459599882,-0.4513615151649809,-0.14298730478301963,0.5836379125761255,0.7922849585600478
42,13.88,-0.4595911438639148,0.8121550180714047,-1.3236658992035075,0.09985196085010095,1.4619464546918517,1.4665106613609595,-1.5869509761396507,0.19099431867716496,0.025965071447826935,-0.27672367282902216,1.3540978864979594,0.9736409900358433
43,13.24,1.3224223902391994,-0.2792894151064009,-0.5546305829617358,0.26082542500844624,0.5154320833795071,0.5768073863769635,-0.37764341410809876,0.12352487808204421,-0.4181561874006116,-0.5441964089210273,0.5836379125761255,-0.28073822767174217
44,13.05,-0.5619077104152896,-0.9705375561190113,-0.7084376462100902,0.5827723533251368,1.0740307287441693,0.9307753559942522,-0.7001254306498458,0.7476172035869105,-0.13591090140347306,-0.27672367282902216,1.0651753962772719,0.33889487987055905
45,14.21,1.3735806735148868,0.2664328014825019,-0.12397080586634414,0.9047192816418272,0.8412812931755601,0.5959407901400602,-0.5388844223789725,-0.5680368880179428,-0.05289758199254984,-0.32130246217768965,1.0376589686372064,0.9283019821668944
46,14.38,0.9898935489472306,-0.3156708962123286,-1.0160517727067988,0.1803386929292736,1.4619464546918517,1.093409287980574,-0.7807459347852826,1.0174949659673935,-0.19402022499111912,0.43653695674965753,1.1889993206575664,0.8829629742979455
47,13.9,-0.638645135328821,-0.8977745939071574,-1.0160517727067988,0.09985196085010095,1.2291970191232424,1.3038767293746376,-1.2644689595979037,0.9331581652234929,0.3040596914744194,-0.14298730478301963,1.0376589686372064,0.6411549323302181
48,14.1,-0.3487481967665918,0.12090687705879427,-0.15473221851601435,0.26082542500844624,0.6861150027964871,0.8542417409418654,-0.37764341410809876,1.3379748087942167,0.3455663511798812,0.5702733247956601,0.23968256707530688,0.8678499716749626
49,13.94,-0.5960132325990813,-0.3520523773182547,-0.5853919956114072,0.6632590854043094,0.8878311802892817,1.4473772575978627,-0.37764341410809876,0.8319540043308118,1.4662461632273436,0.7931672715389977,0.7212200507764531,1.4723700765942809
50,13.05,-0.5960132325990813,-1.1888264427545727,-2.12346262809495,-0.6245286278624528,0.6395651156827655,1.1890763067960575,-1.5869509761396507,2.2319448966795665,0.7606329482344969,0.7931672715389977,0.459813988195831,1.1398840188886559
52,13.82,-0.5789604715071855,0.1936698392706481,-1.6312800257002162,0.9047192816418272,2.439494084080011,1.6387112952288299,-0.37764341410809876,0.4777394412064282,0.6983729586763044,0.302800588703655,0.9413514718969767,1.2607880398725193
53,13.77,-0.45106476331796685,1.1395883480247477,-0.6776762335604188,1.226666209958518,1.0740307287441693,0.7298746164817371,0.18670011483995885,0.1572595983796046,0.3870730108853426,0.8377460608876641,0.48733041583589654,1.8199691369228888
57,13.29,-0.3913800994963314,1.1395883480247477,-0.7699604715094317,0.1803386929292736,1.0740307287441693,1.150809499269864,-0.4582639182435357,0.12352487808204421,0.262553031768958,0.5702733247956601,0.36350649145560143,1.5025960818402466
58,13.72,-0.8518046489775188,0.4847216881180633,-0.800721884159103,0.6632590854043094,1.6946958902604607,1.571744382057991,-1.4257099678687772,0.7644845637356911,0.5946063094126505,-0.23214488348035464,0.4047811329157,1.5479350897091957
59,12.37,-1.2695972957289665,-3.6627671579576,-2.677168055789026,-0.9464755561791433,-0.5086654331223743,-1.3939332012219952,-0.7001254306498458,-1.9680277803666975,-1.4184666863022355,0.4811157460983251,-1.0398313181877386,-0.7643543116071968
60,12.33,-1.1331752069938,-0.3156708962123286,-1.0160517727067988,0.09985196085010095,-0.40004902985702356,-0.8964647033814811,2.121592214090442,-1.9848951405154776,-0.8705787781901428,1.3726915330716742,-1.24620452548823,-0.28073822767174217
61,12.64,-0.911489312799154,-1.2615894049664265,-0.7699604715094317,0.019365228770928323,-0.4465989169707451,-0.5903302431719343,1.3153871727360742,-1.630680577391094,0.15878638250530408,0.16906422065765248,-1.3562702360484917,-0.9759363483289583
62,13.67,-1.0052794988045812,-1.6254042160256956,-0.40082351971338154,-0.4635551637041075,-0.3224658846674867,-0.22679557167309716,-0.37764341410809876,-1.445139615754512,-0.6505934817511966,1.2835339543743394,-0.15930563370564282,-0.43186825390157174
63,12.37,-1.1075960653559562,-0.7522486694834498,-0.09320939321667283,-1.0269622882583158,1.849862180639534,1.0264423748097358,-1.4257099678687772,0.4777394412064282,-0.3808001936656963,1.2389551650256718,0.4047811329157,-1.066614364066856
64,12.17,-0.8347518878856229,0.5938661314358432,-0.09320939321667283,0.34131215708761886,-0.6483150944635401,-0.26506237919929054,0.6704231396525796,-0.9391188112911066,-1.0034000892476198,2.2642673200450236,-0.475744551566396,-1.2630833981656344
66,13.11,-1.2099126319073312,-2.425796800356087,-1.3236658992035075,-1.7513428769708697,1.0429974706683547,1.1029759898621225,-0.8613664389207195,1.1693012073064148,-0.027993586169273065,0.7931672715389977,0.8312857613367153,-0.8187611210499355
67,12.37,-1.0734905431721646,-1.6254042160256956,0.0913590826813528,-1.7513428769708697,-0.30694925562957975,-0.025894832160582,-0.7807459347852826,-0.9222514511423264,-0.28533487634313487,0.7931672715389977,1.2440321759376973,-0.7945803168531628
68,13.34,-1.2695972957289665,-0.024619047364913344,-0.7084376462100902,0.8242325495626547,0.34474916396252636,-0.6955639638689659,1.476628181006948,-1.9680277803666975,-0.9120854378956045,0.34737937805232255,-0.8884909661673784,-0.0691561909499808
70,12.29,-0.6983297991504562,-0.5703412639538161,0.33745038387871884,0.26082542500844624,-1.8741287884582158,-0.9634316165523196,0.025459106569085115,-0.2138223248935592,-0.9618934295421584,-0.16081882052248664,-1.0398313181877386,0.29355587200161015
71,13.86,-0.7835936046099354,1.10320686691882,1.7524753657635792,-1.1074490203374885,0.9964475835546331,0.7968415296525753,-1.2644689595979037,0.4777394412064282,-0.8249214525141352,1.863058215907017,0.8037693336966497,-1.096840369312822
74,11.96,-1.1417015875397478,-0.24290793400047478,0.5220188597767444,0.09985196085010095,1.6636626321846462,0.10803899418109492,-1.909432992681398,0.10665751793326403,-0.8954827740134198,0.21364301000632,0.7624946922365511,0.3419174803951556
75,11.66,-0.4681175244098627,-1.6254042160256956,-1.0160517727067988,-0.22209496746658958,-1.0827807075249438,-0.43726301306716064,-0.21640240583722506,-0.7367104895057447,-0.6505934817511966,1.2835339543743394,-0.5995684759466905,-1.0424335598700831
76,13.03,-1.3037028179127583,-2.3894153192501597,-1.0160517727067988,-1.1074490203374885,-0.5552153202360962,0.002805273484062841,-1.0226074471915934,-0.2138223248935592,-0.3185402041075041,1.1052187969796692,-0.1317892060655773,-1.1512471787555605
78,12.33,-1.226965392999227,-1.5162597727079148,-1.3851887245028491,2.916887583621143,-0.6327984654256328,-0.16939536038380704,-0.13578190170178864,1.9789344944478633,-0.8166201205730429,0.5256945354469926,-0.3656788410061339,-0.0691561909499808
79,12.7,1.2286322042337723,0.12090687705879427,1.1372471127701618,0.09985196085010095,0.8102480350997455,0.5002737713245766,0.5091821313817059,0.6126783223966693,-1.1611253961283738,1.1052187969796692,0.7624946922365511,-0.9366425415092026
83,13.05,1.2201058236878242,-0.17014497178862098,0.9834400495218075,-1.1879357524166612,-1.020714191373315,-0.41812960930406395,1.9603512058195682,0.05605543748692383,-0.23552688469658092,-0.45503883022369224,-0.7784252556071167,-0.7794673142301798
84,11.84,-1.312229198458706,0.7757735369654786,-0.40082351971338154,-0.4635551637041075,-0.16729959428841365,0.17500590735193317,-1.1838484554624669,1.2873727283478766,-0.9618934295421584,-0.6779327769670292,0.6937036231363877,-0.7643543116071968
85,12.67,-1.235491773545175,-0.4611968206360346,-0.40082351971338154,-0.06112150330824431,-0.16729959428841365,-0.0832950434498721,-0.5388844223789725,-0.2138223248935592,-1.1403720662756431,1.2835339543743394,0.8037693336966497,-0.9759363483289583
87,11.65,-0.6471715158747688,0.9212994613891862,2.0600894922602877,-0.9464755561791433,-0.6017652073498182,-0.39899620554096726,0.2673206189753957,-0.4162306466789211,-1.1486733982167354,1.863058215907017,0.8725604027968132,-0.63740508957414
88,11.64,-0.3146426745828001,0.3391957636943557,0.7065873356747702,-1.2684224844958338,-0.5552153202360962,-0.32246259048858067,0.9122846520588898,-0.3993632865301409,-1.0656600788058124,0.2582217993549875,0.23968256707530688,-0.28073822767174217
91,12.0,-0.7835936046099354,0.1936698392706481,0.8296329862734532,-1.1074490203374885,-1.3310467721314607,-0.7433974732767077,1.0735256603297636,0.07292279763570364,-0.7336068011621196,0.4811157460983251,0.10210042887497929,-0.9759363483289583
92,12.69,-0.7665408435180396,-0.3884338584241824,0.4297346218277317,-1.5903694128125243,-1.4396631753968119,-0.5424967337641925,1.7184896934132576,0.05605543748692383,-0.9618934295421584,0.07990664196031745,-0.7096341865069525,-0.8399193247221116
93,12.29,0.3418886274551893,-0.5339597828478884,-0.40082351971338154,-0.9464755561791433,0.2206161316592686,0.21327271487812655,-0.9419869430561565,0.6801477629917901,-1.3354533668913124,0.9269036395849992,0.9963843271771077,-1.459552432264413
94,11.62,-0.37432733840443555,-0.3156708962123286,-0.40082351971338154,-0.14160823538741693,1.1050639868199839,0.2228394167596747,-1.5869509761396507,-0.3993632865301409,-0.8788801101312352,0.9714824289336668,0.5286050572959945,-1.2933094034116004
95,12.47,-0.7750672240639875,-0.6067227450597422,-0.09320939321667283,5.009542617679632,0.2981992768488048,0.23240611864122326,-0.37764341410809876,2.8560372221844323,-1.1486733982167354,0.9714824289336668,0.07458400123491377,0.4960701071495818
99,12.29,0.6317855660174182,-0.5703412639538161,-0.40082351971338154,-0.9464755561791433,0.8412812931755601,0.9212086541127041,0.6704231396525796,2.0632712951917647,-1.27319337733312,2.130530951999021,0.349748277635569,-1.1089307714112082
100,12.08,-0.2975899134909043,-2.425796800356087,-0.5546305829617358,-0.22209496746658958,-0.12074970717469208,0.13673909982573976,-0.8613664389207195,-0.3150264857862404,-0.8581267802785044,1.4618491117690093,0.5286050572959945,-0.19006021193384445
102,12.34,0.017886166709168632,0.3391957636943557,0.5220188597767444,-0.14160823538741693,0.3912990510762486,0.07933888853644964,-0.21640240583722506,-0.4668327271252617,-1.0656600788058124,-0.6333539876183618,1.1064500377373698,-1.0122075546241174
103,11.82,-0.6045396131450292,-1.7709301404494031,0.0605976700316815,-1.1074490203374885,0.2981992768488048,-0.3702960998963224,0.025459106569085115,-0.28129176548867996,-1.372809360626228,-0.00925093673701758,-0.18682206134570836,-1.0817273666898388
105,12.42,0.10314997216864748,-0.3520523773182547,0.8296329862734532,-0.785502092020798,-0.9741643042595931,-0.1789620622653554,2.363453726496753,-0.28129176548867996,-1.1071667385112738,-0.3658812515263572,0.9963843271771077,-1.383987419149498
106,12.25,-0.5960132325990813,-0.8977745939071574,-0.09320939321667283,-1.5903694128125243,-1.020714191373315,0.002805273484062841,0.025459106569085115,0.07292279763570364,-0.8166201205730429,0.2582217993549875,0.8175275475166822,-0.7945803168531628
108,12.22,-0.9711739766207895,-1.5526412538138417,-0.09320939321667283,-0.6245286278624528,0.08096647031810253,0.012371975365611404,0.18670011483995885,0.8319540043308118,-1.1071667385112738,-0.3658812515263572,0.6111543402161911,-1.3930552207232878
109,11.61,-0.920015693345102,1.2123513102366015,0.21440473328003584,-0.4635551637041075,0.6705983737585801,0.8542417409418654,-0.6195049265144094,1.5235157704307993,-1.1279200683640047,0.07990664196031745,0.9413514718969767,-0.28073822767174217
110,11.46,1.1177892571364496,-1.989219027084964,0.0605976700316815,0.5827723533251368,1.3533300514265008,0.5289738769692219,-1.0226074471915934,3.362058026647838,-1.0241534191003507,-0.8562479343616993,0.3222318499955034,-0.63740508957414
112,11.76,0.21399291926597064,2.0127438945669915,0.21440473328003584,0.26082542500844624,-0.865547900994242,0.002805273484062841,1.8797307016841314,-0.9053840909935462,-0.6505934817511966,1.2835339543743394,-0.10427277842551179,-0.5013880659672934
116,11.82,-0.8176991267937271,-1.3707338482842073,0.460496034477403,-1.1074490203374885,-0.5086654331223743,-0.4085629074225156,-0.5388844223789725,-0.09575080385209789,-1.4184666863022355,0.03532785261164993,1.0376589686372064,-0.8399193247221116
117,12.42,-0.6983297991504562,-0.64310422616567,0.9834400495218075,0.6632590854043094,-0.47763217504655975,0.06020548477335295,-0.21640240583722506,0.03918807733814364,-1.372809360626228,0.5256945354469926,0.5286050572959945,-1.2933094034116004
119,12.0,0.8534714602120642,-1.3343523671782804,-0.09320939321667283,-1.0269622882583158,-0.47763217504655975,-0.3702960998963224,0.025459106569085115,0.4777394412064282,-1.696561306328828,-0.0538297260856846,0.652428981676289,-0.6313598885249468
120,11.45,-0.024745736020571164,0.1936698392706481,0.21440473328003584,-0.3025816995457622,0.9188644383650962,0.7298746164817371,-0.37764341410809876,0.4102700006113074,-0.8788801101312352,-0.6333539876183618,1.1202082515574028,-0.4469812565245547
121,11.56,-0.3231690551287482,3.1405698088507252,2.8291248085020597,1.5486131382752084,1.3533300514265008,2.9206493473563073,0.8316641479234529,0.4777394412064282,0.262553031768958,-0.0538297260856846,1.532954666158385,-0.9305973404600093
122,12.42,1.7061095148068552,1.3214957535543814,2.2138965555086423,0.1803386929292736,-0.16729959428841365,0.09847229229954635,0.5091821313817059,0.20786167882594517,-1.3645080286851354,-0.09840851543435211,0.7487364784165187,-1.2328573929196684
123,13.05,2.8742236496017197,-0.8613931128012313,0.6758259230250988,-1.1074490203374885,0.48439882530369244,0.5959407901400602,-0.5388844223789725,0.7138824832893501,-1.1486733982167354,-0.9454055130590344,0.7212200507764531,-1.1875183850507196
125,12.07,-0.2293788691233209,-0.7158671883775237,0.5220188597767444,-1.1879357524166612,0.45336556722787785,0.5959407901400602,0.025459106569085115,-0.3993632865301409,-1.082262742687997,-0.3658812515263572,0.9688678995370422,-1.1935635860999128
126,12.43,-0.7665408435180396,-0.2792894151064009,0.6758259230250988,-1.1074490203374885,0.6705983737585801,1.0742758842174773,0.18670011483995885,0.3090658397186263,-0.5924841581635504,-1.1237206704537044,0.36350649145560143,-1.2721511997394241
128,12.37,-0.6812770380585605,-0.24290793400047478,1.5986683025152248,-0.9464755561791433,-0.13626633621259904,0.40460675250909356,0.2673206189753957,0.5283415216527684,-1.3479053648029509,-0.23214488348035464,0.28095720853540485,-1.3023772049853901
130,12.86,-0.920015693345102,-0.17014497178862098,-0.40082351971338154,1.7900733345127262,-1.237946997904017,-0.7433974732767077,-1.2644689595979037,-1.0909250526301284,-0.526073502634812,-0.8116691450130318,-1.7690166506494742,-0.43186825390157174
131,12.88,0.47831071619035603,0.12090687705879427,0.21440473328003584,0.34131215708761886,-1.56379620770007,-0.7720975789213528,-1.0226074471915934,-1.2764660142667101,0.013513073536188728,-0.9008267237103669,-1.5901598709890485,-0.7341283063612309
132,12.81,-0.10148316093410227,0.12090687705879427,1.4448612392668705,-0.14160823538741693,-1.7965456432686795,-0.8964647033814811,-0.7807459347852826,-1.2764660142667101,0.13803305265257337,-1.2574570384997064,-1.672709153909245,-0.6434502906233331
133,12.7,0.9557880267634389,-0.024619047364913344,0.6758259230250988,0.5022856212459641,-0.9431310461837785,-0.7912309826844495,-1.5869509761396507,-1.25959865411793,-0.1525135652856577,-0.7225115663156968,-1.7690166506494742,-0.5225462696394695
136,12.25,1.9533745506393447,0.630247612541771,0.5220188597767444,-0.8659888240999707,-1.4396631753968119,-1.4896002200374785,1.3153871727360742,-1.3270680947130506,-0.6298401518984658,-0.8562479343616993,-1.7965330782895397,-0.15983420668787854
137,12.53,2.62695861376923,0.99406242360104,1.7524753657635792,-0.3025816995457622,-0.8034813848426128,-1.3652330955773497,2.121592214090442,-0.8210472902496453,-0.1525135652856577,-0.5441964089210273,-1.2186880978481645,-0.7794673142301798
138,13.49,0.9898935489472306,-0.64310422616567,0.0605976700316815,-0.9464755561791433,-1.0672640784870366,-1.48003351815593,1.7184896934132576,-1.1921292135228092,0.13803305265257337,-0.5887751982696943,-1.0398313181877386,-0.5829982801314013
139,12.84,0.45273157455251206,0.8849179802832585,1.4448612392668705,0.09985196085010095,0.018899954166473314,-1.3652330955773497,1.3153871727360742,-1.3102007345642703,-0.18571889305002698,-0.23214488348035464,-0.5858102621266581,-0.5527722748854355
140,12.93,0.3248358663632934,1.2123513102366015,0.5220188597767444,-0.3025816995457622,-1.191397110790295,-1.4609001143928333,1.3153871727360742,-1.4114048954569516,-0.3185402041075041,-0.7670903556643643,-0.3656788410061339,-0.5225462696394695
143,13.62,2.149481303196147,-0.06100052847083944,0.21440473328003584,-0.6245286278624528,-0.47763217504655975,-1.173899057946383,0.8316641479234529,-0.9559861714398868,-0.401553523518427,-0.14298730478301963,-0.7233924003269857,-0.6736762958692991
144,12.25,1.2371585847797202,-0.6067227450597422,-0.24701645646502718,0.9852060137209999,-1.4396631753968119,-1.1930324617094796,-0.6195049265144094,-0.7535778496545249,1.1798502112596592,-1.302035827848374,-0.7921834694271491,0.2482168641326613
145,13.16,0.9728407878553347,-0.7886301505893776,0.5220188597767444,0.1803386929292736,-1.2534636269419244,-1.4130666049850915,0.5091821313817059,-0.4837000872740419,-0.5675801623402734,-1.5249297745917116,-1.2324463116681972,0.17265185101774652
146,13.88,2.226218728109678,-0.4975783017419623,0.21440473328003584,-1.5903694128125243,-2.0603283369131034,-1.6139673444976068,0.2673206189753957,-1.5294764164984127,-0.19402022499111912,-1.6140873532890465,-1.713983795369343,-1.0817273666898388
147,12.87,1.859584364633918,0.4119587259062095,0.6758259230250988,-1.1074490203374885,-0.9431310461837785,-1.3173995861696084,0.8316641479234529,-1.2258639338203696,0.947412916909074,-1.792402510683716,-0.9847984629076074,-0.4469812565245547
149,13.08,1.254211345871616,-0.024619047364913344,0.6758259230250988,1.0656927458001726,-1.3931132882830901,-0.609463646935031,-0.21640240583722506,-0.7535778496545249,1.6737794617546515,-1.658666142637714,-1.713983795369343,-0.6736762958692991
151,12.79,0.20546653872002252,0.4119587259062095,0.8296329862734532,0.9852060137209999,-1.284496885017739,-0.6381637525796758,-1.0226074471915934,-0.5511695278691626,2.2548726976311135,-2.059875246775721,-1.5213688018888847,-0.8852583325910605
153,13.23,0.742628513114741,-0.3156708962123286,-0.24701645646502718,-0.14160823538741693,-0.7879647558047055,-1.145198952301738,1.9603512058195682,0.4777394412064282,2.1386540504558207,-1.7032449319863812,-1.4663359466087538,-0.29585123029472515
154,12.58,-0.9711739766207895,-0.9705375561190113,0.21440473328003584,0.26082542500844624,-1.284496885017739,-1.3843664993404465,1.3153871727360742,-0.3150264857862404,0.926659587056343,-1.6140873532890465,-1.4113030913286226,-0.4016422486556058
155,13.17,2.354114436298897,-0.17014497178862098,0.8296329862734532,-0.5440418957832801,-0.8810645300321494,-1.336532989932705,1.9603512058195682,-0.0620160835545375,1.051179566172728,-1.5249297745917116,-1.507610588068852,-0.14472120406489558
156,13.84,1.4417917178824702,0.048143914846940465,0.0605976700316815,-0.8659888240999707,-0.7879647558047055,-1.145198952301738,0.9122846520588898,-0.04514872340575731,1.5119034889033511,-1.658666142637714,-1.287479166948328,-0.8852583325910605
157,12.45,0.5124162383741473,0.99406242360104,2.3677036187569964,-0.22209496746658958,-0.6327984654256328,-1.3843664993404465,2.121592214090442,-0.7535778496545249,0.8851529273508816,-1.212878249151039,-1.1636552425680333,0.32378187724757607
158,14.34,-0.638645135328821,1.2123513102366015,1.7524753657635792,-0.14160823538741693,0.7636981479860232,-0.6859972619874176,1.3153871727360742,1.877730333555183,3.1680192111512677,-1.658666142637714,-0.8472163247072801,-0.341190238163674
